botid, date, time, press, theta, sigma, temp, csal, coxy, bsal, boxy, dic, ph, alk, phos, nit, sil, dop, don, doc, tdp, tdn, pc, pn, pp, lln, llp, chl, phaeo, chl3, chl12, chlplus, perid, but19, fuco, hex19, prasino, diadino, zeaxan, chlb, hplc, chlc4, acar, bcar, caroten, chlda, viol, lutein, mvchla, dvchla, hbact, pbact, sbact, ebact, atp, n2o, psi, pe4, pe5, pe10, p15n, l12, d12, no2, 
#, mmddyy, hhmmss, dbar, ITS-90, kg/m3, ITS-90, PSS-78, umol/kg, PSS-78, umol/kg, umol/kg,  , ueq/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, nmol/kg, nmol/kg, nmol/kg, ug/l, ug/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, #*1e5/ml, #*1e5/ml, #*1e5/ml, #*1e5/ml, ng/kg, nmol/kg, nmol/kg, ng/l, ng/l, ng/l, permil, mg C/m3, mg C/m3, nmol/kg, 
110100111,101789,91834,231.4,14.1432,25.736,14.1768,34.454,177.9,34.4538,178.3,-9,-9,-9,0.82,10.12,9.17,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
110100110,101789,91659,260,13.0338,25.884,13.0695,34.3508,174.6,34.3525,176.2,-9,-9,-9,0.97,12.15,11.38,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
110100109,101789,91437,308.9,10.5639,26.241,10.6009,34.214,154.7,34.2117,156.4,-9,-9,-9,1.44,18.76,22.22,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
110100108,101789,91253,357.3,9.601,26.385,9.6415,34.1877,143.5,34.1819,143.4,-9,-9,-9,1.65,21.98,27.23,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
110100107,101789,91110,405.8,8.3423,26.557,8.3846,34.1527,120.7,34.1498,120.2,-9,-9,-9,1.95,26.42,37.27,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
110100106,101789,90839,507.4,6.3673,26.864,6.413,34.1878,64.4,34.1851,63,-9,-9,-9,2.61,35.35,63.36,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
110100105,101789,90608,598,5.5267,27.03,5.5772,34.2643,48.6,34.2578,50.8,-9,-9,-9,2.84,38.8,78.41,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
110100104,101789,90333,704.5,5.0094,27.169,5.0668,34.3632,41.4,34.3597,-9,-9,-9,-9,2.98,40.58,89.43,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
110100103,101789,90049,808.6,4.5743,27.267,4.6382,34.4249,43,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
110100102,101789,85722,920.2,4.2386,27.346,4.3098,34.4775,50.7,34.4757,49.5,-9,-9,-9,3.01,41.41,103.47,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
110100101,101789,85356,1011.9,3.9018,27.402,3.9783,34.5039,57,34.5039,58.1,-9,-9,-9,3.01,41.4,110.09,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100221,10790,202129,7.2,25.0655,23.276,25.067,34.9395,-9,-9,207.8,-9,-9,-9,0.07,0.05,1.65,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.1,0.02,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100220,10790,202028,26.9,25.0316,23.285,25.0375,34.9385,-9,-9,207.2,-9,-9,-9,0.07,0.05,1.25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.11,0.03,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100219,10790,201926,46.2,24.6427,23.46,24.6526,35.0139,-9,-9,208.6,-9,-9,-9,0.06,0.02,1.46,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.15,0.07,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100218,10790,201826,62.1,24.4552,23.524,24.4685,35.024,-9,-9,208.9,-9,-9,-9,0.06,0.05,1.65,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.22,0.08,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100217,10790,201716,76.7,24.1793,23.654,24.1956,35.0867,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100216,10790,201716,76.7,24.1793,23.654,24.1956,35.0867,-9,-9,209.4,-9,-9,-9,0.05,0.02,1.25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.25,0.12,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100215,10790,201614,96.9,23.0221,24.047,23.0419,35.1577,-9,-9,206.2,-9,-9,-9,0.1,0.16,1.18,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.28,0.29,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100214,10790,201519,107.2,22.2244,24.302,22.2457,35.1936,-9,35.193,201.9,-9,-9,-9,0.14,0.66,1.25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.2,0.33,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100213,10790,201403,126.8,21.4052,24.5,21.4298,35.1542,-9,-9,192.4,-9,-9,-9,0.21,1.46,1.65,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.12,0.24,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100212,10790,201234,149.8,20.0586,24.785,20.0864,35.0505,-9,-9,182.5,-9,-9,-9,0.32,2.96,2.45,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.01,0.15,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100211,10790,201023,182.4,18.8141,25.053,18.8464,34.9803,-9,-9,186.3,-9,-9,-9,0.36,3.65,2.66,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.02,0.04,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100210,10790,200853,206.4,17.5759,25.253,17.6108,34.8402,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100209,10790,200853,206.4,17.5759,25.253,17.6108,34.8402,-9,-9,191.1,-9,-9,-9,0.53,6.08,5.26,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100208,10790,200716,230.2,15.8633,25.497,15.8995,34.6332,-9,-9,186.7,-9,-9,-9,0.56,6.49,5.47,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100207,10790,200454,256,14.7544,25.651,14.7928,34.5143,-9,-9,188.1,-9,-9,-9,0.64,7.8,6.87,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100206,10790,200300,308.4,10.9153,26.166,10.953,34.1976,-9,-9,182.6,-9,-9,-9,1.14,15.21,17.51,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100205,10790,195949,408.6,7.9162,26.577,7.9574,34.0974,-9,-9,132.3,-9,-9,-9,1.94,26.21,38.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100204,10790,195638,508.6,6.2035,26.832,6.2486,34.1206,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100203,10790,195638,508.6,6.2035,26.832,6.2486,34.1206,-9,-9,69.3,-9,-9,-9,2.59,34.94,62.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100202,10790,195142,759.6,4.8071,27.235,4.8681,34.4175,-9,-9,36.7,-9,-9,-9,3.04,41.04,92.58,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
130100201,10790,194534,1022.3,3.7915,27.414,3.868,34.5051,-9,-9,49.6,-9,-9,-9,3.02,41.51,111.15,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100121,21490,10142,5.4,23.7508,23.751,23.7519,35.0475,214.8,35.045,214,1960.2,-9,-9,0.09,0,0.95,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.09,0.01,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100120,21490,10022,25.3,23.3941,23.85,23.3993,35.0401,215.6,35.0375,214,1960.2,-9,-9,0.09,0,0.65,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.09,0.02,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100119,21490,5900,45.2,23.2086,23.923,23.2179,35.0657,215,35.0613,214.9,-9,-9,-9,0.07,0,0.55,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.11,0.03,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100118,21490,5752,60.8,22.9372,24.032,22.9496,35.1064,214.3,35.1013,216.4,-9,-9,-9,0.06,0,0.35,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.11,0.03,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100117,21490,5641,75.9,22.4068,24.255,22.422,35.1994,213.4,35.1951,213.5,1977.5,-9,-9,0.06,0,0.35,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.21,0.08,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100116,21490,5520,95.8,21.7269,24.498,21.7457,35.2686,209.7,35.2641,212.6,-9,-9,-9,0.07,0.01,0.62,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.29,0.18,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100115,21490,5353,105.9,21.5706,24.547,21.5913,35.2751,209.2,35.2718,208.9,-9,-9,-9,0.07,0.22,0.55,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.34,0.26,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100114,21490,5227,116.8,21.4367,24.583,21.4594,35.2744,207.6,35.2706,207.8,1994,-9,-9,0.09,0.38,0.55,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.24,0.22,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100113,21490,5050,127.7,20.8829,24.713,20.9072,35.2464,204.8,35.2447,203.5,-9,-9,-9,0.13,0.86,0.75,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.16,0.21,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100112,21490,4929,152.8,20.5851,24.782,20.614,35.231,204.2,35.2323,205.9,-9,-9,-9,0.14,0.88,0.95,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.1,0.12,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100111,21490,4723,179.6,18.7615,25.111,18.7933,35.0379,196.8,35.0358,196.5,2027.6,-9,-9,0.25,2.49,1.76,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.03,0.03,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100110,21490,4601,204.5,16.708,25.381,16.7413,34.7363,192.6,34.7616,186.2,-9,-9,-9,0.47,5.41,3.76,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.01,0.02,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100109,21490,4414,230.5,13.6063,25.797,13.6388,34.3895,188.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100108,21490,4215,256.2,12.9078,25.89,12.9428,34.3275,186,34.3309,190.3,2066.8,-9,-9,0.83,10.56,9.58,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100107,21490,3958,307,9.9539,26.297,9.9893,34.1512,175.4,34.1541,175.2,-9,-9,-9,1.33,17.92,22.22,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100106,21490,3641,408.7,7.8175,26.61,7.8585,34.1199,121.4,34.1217,120,2185.4,-9,-9,2.02,27.32,41.29,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100105,21490,3351,508.7,6.3677,26.852,6.4136,34.1727,58.3,34.1744,61.9,-9,-9,-9,2.6,35.21,62.36,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100104,21490,3025,608.3,5.0815,27.054,5.1308,34.2284,-9,34.2285,-9,2315.3,-9,-9,2.98,40.28,85.44,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100103,21490,2447,760.4,4.7016,27.24,4.7621,34.4089,39.5,34.4082,37.2,-9,-9,-9,3.02,41.26,94.05,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100102,21490,2028,894.1,4.3069,27.333,4.3764,34.4711,-9,34.4713,43,2329.5,-9,-9,3.02,41.26,99.06,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
140100101,21490,1634,1015.6,4.0082,27.385,4.0858,34.4972,-9,34.4957,-9,-9,-9,-9,3,41.39,106.48,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
150100123,31490,220242,4.7,23.4895,23.739,23.4904,34.9303,-9,34.9295,213.3,-9,-9,-9,0.12,0,1.71,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.1,0.05,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
150100122,31490,220148,4.7,23.4895,23.739,23.4904,34.9303,-9,34.925,215,-9,-9,-9,0.11,0,1.91,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.11,0.06,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
150100121,31490,220055,24.3,23.2221,23.811,23.2271,34.9236,-9,34.9241,213.5,-9,-9,-9,0.11,0,1.91,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.12,0.05,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
150100120,31490,220006,47.3,23.1487,23.833,23.1584,34.9237,-9,34.9179,213.3,-9,-9,-9,0.11,0.03,1.71,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.18,0.07,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
150100119,31490,215856,62.1,23.0371,23.859,23.0498,34.9163,-9,34.921,212.9,-9,-9,-9,0.12,0.05,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
150100118,31490,215829,77.2,22.9857,23.899,23.0014,34.9487,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
150100117,31490,215650,77.1,22.9739,23.905,22.9896,34.9528,-9,-9,211.2,-9,-9,-9,0.11,0.05,1.29,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.41,0.29,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
150100116,31490,215558,98,22.1714,24.288,22.1909,35.1553,-9,35.1568,204,-9,-9,-9,0.13,0.43,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.33,0.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
150100115,31490,215518,108.7,21.988,24.338,22.0095,35.1538,-9,35.1561,203.5,-9,-9,-9,0.13,0.43,1.29,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.32,0.31,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
150100114,31490,215440,118.8,21.3538,24.531,21.3768,35.176,-9,35.178,196.7,-9,-9,-9,0.19,1.05,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.23,0.29,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
150100113,31490,215331,128.5,21.1293,24.613,21.154,35.2028,-9,35.2075,198.4,-9,-9,-9,0.18,1.01,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.18,0.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
