Index,Source number,Source name,Species name,Species code,Invert/Vert,Phylum,Class,Order,Family,Trophic guild,Dry mass (g),Log dry mass,Ecosystem Type,Energy Source,Habitat,Resident ecosystem,Temperature (C),N excretion rate (ug N/ind/h),P excretion rate (ug P/ind/h),Excreted N:P (molar),Log N excretion,Log P excretion,Incubation time (h),N form,P form,Body C,Body N,Body P,Body CN,Body CP,Body NP,Body data source,Data source,Data provider(s)
5100,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00034,-3.463,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.0389,.,.,-1.41,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5101,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00037,-3.438,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.0087,.,.,-2.06,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5102,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00042,-3.379,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0178,.,.,-1.75,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5103,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00044,-3.355,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.0269,.,.,-1.57,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5104,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00047,-3.325,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.0174,.,.,-1.76,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5105,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.0005,-3.302,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.0158,.,.,-1.8,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5106,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00052,-3.284,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.0129,.,.,-1.89,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5107,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00052,-3.281,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0229,.,.,-1.64,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5108,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00063,-3.201,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0224,.,.,-1.65,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5109,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00075,-3.124,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.0589,.,.,-1.23,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5110,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00076,-3.117,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0219,.,.,-1.66,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5111,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.0008,-3.096,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0151,.,.,-1.82,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5112,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.001,-3.001,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.0257,.,.,-1.59,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5113,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00135,-2.87,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0389,.,.,-1.41,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5114,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00146,-2.834,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0234,.,.,-1.63,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5115,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00155,-2.811,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.0741,.,.,-1.13,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5116,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.0018,-2.744,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.017,.,.,-1.77,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5117,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00182,-2.739,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.0617,.,.,-1.21,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5118,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00196,-2.708,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.0224,.,.,-1.65,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5119,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00196,-2.708,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.0537,.,.,-1.27,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5120,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00196,-2.708,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.1352,.,.,-0.869,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5121,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00296,-2.529,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.1202,.,.,-0.92,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5122,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.0031,-2.508,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0437,.,.,-1.36,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5123,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00329,-2.482,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0309,.,.,-1.51,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5124,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00417,-2.38,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.049,.,.,-1.31,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5125,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.0047,-2.328,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0891,.,.,-1.05,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5126,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.0047,-2.328,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.1592,.,.,-0.798,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5127,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00498,-2.302,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.2104,.,.,-0.677,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5128,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00529,-2.277,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0263,.,.,-1.58,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5129,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00529,-2.277,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.0646,.,.,-1.19,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5130,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00561,-2.251,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.1698,.,.,-0.77,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5131,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00595,-2.225,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0457,.,.,-1.34,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5132,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00631,-2.2,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.049,.,.,-1.31,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5133,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.0067,-2.174,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0603,.,.,-1.22,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5134,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00711,-2.148,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0257,.,.,-1.59,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5135,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00711,-2.148,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.0813,.,.,-1.09,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5136,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00754,-2.123,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0676,.,.,-1.17,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5137,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00754,-2.123,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.0389,.,.,-1.41,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5138,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00754,-2.123,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.1524,.,.,-0.817,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5139,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.008,-2.097,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0631,.,.,-1.2,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5140,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.008,-2.097,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.1026,.,.,-0.989,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5141,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.008,-2.097,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.2449,.,.,-0.611,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5142,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.009,-2.046,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.1972,.,.,-0.705,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5143,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00955,-2.02,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.1,.,.,-1,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5144,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.01013,-1.994,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0513,.,.,-1.29,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5145,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.01013,-1.994,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.14,.,.,-0.854,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5146,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.01075,-1.969,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0603,.,.,-1.22,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5147,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.01141,-1.943,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0708,.,.,-1.15,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5148,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.01141,-1.943,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.1545,.,.,-0.811,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5149,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.01141,-1.943,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.0912,.,.,-1.04,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5150,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.0121,-1.917,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0646,.,.,-1.19,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5151,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.0121,-1.917,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.1327,.,.,-0.877,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5152,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.0121,-1.917,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.1954,.,.,-0.709,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5153,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.01284,-1.891,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.1191,.,.,-0.924,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5154,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.01284,-1.891,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.1026,.,.,-0.989,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5155,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.01362,-1.866,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0851,.,.,-1.07,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5156,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.01362,-1.866,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0501,.,.,-1.3,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5157,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.01362,-1.866,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.055,.,.,-1.26,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5158,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.01362,-1.866,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.0437,.,.,-1.36,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5159,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.01362,-1.866,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.1683,.,.,-0.774,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5160,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.01362,-1.866,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.2477,.,.,-0.606,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5161,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.01362,-1.866,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.4325,.,.,-0.364,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5162,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.01445,-1.84,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",17,.,0.0575,.,.,-1.24,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
5163,50,Mellina et al 1993,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.01445,-1.84,Freshwater-Lentic,Plankton,Benthic,"Oneida Lake, New York, USA and Lake St. Francis, Ontario, Canada",22,.,0.2529,.,.,-0.597,12,.,SRP,48.59,9.74,0.91,5.82,138.54,24.9,Species mean other study,digitized from paper,n/a
